Sl,Review date,Review URL,Author name,Auther_Len,Author URL,Local Guide,Author reviews,Star rating,Rating Diff,Review content,Review image
867,15-06-2021,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURxb05lU0t3EAE!2m1!1s0x0,68,2,https://www.google.com/maps/contrib/103526098654805658879/reviews,FALSE,1,5,0,Good Shop Good Product,
868,15-06-2023,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChRDSUhNMG9nS0VJQ0FnSUR4OGV0cRAB!2m1!1s0x0,Pintu Sharma Pidawli,20,https://www.google.com/maps/contrib/114567938070979848192/reviews,FALSE,2,1,4,Aaradhya kirana store,
869,15-03-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURXakpXdnlRRRAB!2m1!1s0x0,Laxman Choudhary,16,https://www.google.com/maps/contrib/104746309161176557351/reviews,FALSE,6,5,0,Suna hai par dekha ni,
870,15-07-2025,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2xWa1V6QjRjemswYjIxelZXZzBOV0ZPVmpNMVQxRRAB!2m1!1s0x0,Arya Gupta,10,https://www.google.com/maps/contrib/104800397256408888336/reviews,FALSE,1,5,0,TONY TV IS TOO GOOD !,
871,15-10-2020,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURLdWZqWjhRRRAB!2m1!1s0x0,Kuldeep Singh Devada,20,https://www.google.com/maps/contrib/114000919294855152413/reviews,FALSE,2,5,0,Very nice experience,
872,15-01-2025,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnTUNZZ1lINzlnRRAB!2m1!1s0x0,Het Shah,8,https://www.google.com/maps/contrib/106587996403506045841/reviews,TRUE,9,5,0,Ramsung LCD 👍🏻,
873,15-12-2023,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUMxbHJYRm5nRRAB!2m1!1s0x0,Vinod,5,https://www.google.com/maps/contrib/105508249777732569984/reviews,FALSE,2,1,4,Experience followers,
874,15-04-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUMyOWFYRE5BEAE!2m1!1s0x0,Shivam Kumar,12,https://www.google.com/maps/contrib/117493226022594803087/reviews,TRUE,84,5,0,First class service,
875,15-06-2024,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUM3NmZfQml3RRAB!2m1!1s0x0,Prabir Das,10,https://www.google.com/maps/contrib/114961771687266642531/reviews,FALSE,1,4,1,Good my future plan,
876,15-06-2023,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUN4czhtaTd3RRAB!2m1!1s0x0,Divy,4,https://www.google.com/maps/contrib/100269768892208027222/reviews,TRUE,10,5,0,Very Cooperative...,
877,15-10-2023,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUQ1aUt1b293RRAB!2m1!1s0x0,Mohammad Yahya,14,https://www.google.com/maps/contrib/105608618746018472020/reviews,TRUE,138,5,0,Where is Jeta Lala,
878,15-02-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURtdElPYjl3RRAB!2m1!1s0x0,Suraj Jaiswar,13,https://www.google.com/maps/contrib/117095243326085633666/reviews,TRUE,17,3,2,Amazing experience,
879,15-11-2021,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUQ2bzRDdmFREAE!2m1!1s0x0,Haresh Solanki,14,https://www.google.com/maps/contrib/114323997374229984125/reviews,TRUE,108,3,2,Prize very costly,
880,15-04-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUQyaHBYeUJnEAE!2m1!1s0x0,Raisingh Lodha,14,https://www.google.com/maps/contrib/109967364685550447332/reviews,TRUE,30,5,0,It a shop of gada,
881,15-07-2023,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNKNmVXNmZBEAE!2m1!1s0x0,Reet Chourasia,14,https://www.google.com/maps/contrib/101832728667484489017/reviews,TRUE,35,5,0,Supporting staff,
882,15-03-2024,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUQ5OGZIdXdnRRAB!2m1!1s0x0,Ashish Kumar,12,https://www.google.com/maps/contrib/108707715190260457893/reviews,FALSE,1,5,0,😀😀😀😀,
883,15-05-2021,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNxa3JtOEp3EAE!2m1!1s0x0,Amit Pandey,11,https://www.google.com/maps/contrib/117119053658833864462/reviews,TRUE,87,4,1,Tarak mehta show,
884,15-01-2025,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnTUNZa1lUUXVRRRAB!2m1!1s0x0,Parth Sheta,11,https://www.google.com/maps/contrib/105713102610301314741/reviews,FALSE,8,5,0,🤣🤣😇😇,
885,15-06-2021,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURxeXFmOUdBEAE!2m1!1s0x0,Preeti Devi,11,https://www.google.com/maps/contrib/103530314061779238905/reviews,FALSE,1,3,2,GADA ELECTRONICS,
886,15-01-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNtOElEM2lnRRAB!2m1!1s0x0,Sayyam Gada,11,https://www.google.com/maps/contrib/101622169324164046518/reviews,FALSE,2,5,0,Good experience.,
887,15-08-2025,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT21JdFIybExlVkpmVkdWblpuWmtVblJUUlY5TlRHYxAB!2m1!1s0x0,Tushar Jain,11,https://www.google.com/maps/contrib/105053197839157624311/reviews,FALSE,1,5,0,Mere phone phota,
888,15-07-2024,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNuMHFyNUJREAE!2m1!1s0x0,Satishkumar Vanaparthi,22,https://www.google.com/maps/contrib/102498846286139364273/reviews,TRUE,5,5,0,Pattipaka xroad,https://lh3.googleusercontent.com/grass-cs/ANxoTn3pg-AqL1W6VLreOWEIw3qsLQYysdiisGkya5scD1gsTvYKseNo2DS7_ltR9YRP0Io8kNwS1y8MJIJxfeREHu0PAa0T-rJVBBf7EiD71A6_4wYs5W054FKmooUU-SUk6jIWhKVz=s188-p-k-rw
889,15-08-2023,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURwbWNtYjRBRRAB!2m1!1s0x0,Fantastic Official,18,https://www.google.com/maps/contrib/107683989491681843114/reviews,FALSE,10,5,0,Gada electronic,
890,15-07-2025,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT21GQ1ZHbzJXRVZRVGpONFJ6VklibVUyYTNOUmJVRRAB!2m1!1s0x0,Husssain Mohammad,17,https://www.google.com/maps/contrib/107964390190322363155/reviews,FALSE,1,5,0,Jetbalal C Gada,
891,15-06-2021,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURxbFpxOTRRRRAB!2m1!1s0x0,Gaurav Raj Singh,16,https://www.google.com/maps/contrib/115390672840487673722/reviews,TRUE,19,5,0,Best electronic,
892,15-07-2025,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2pNd1JFOWFabDlPUjFCdmNtWk5UbEZoUlRnNVJuYxAB!2m1!1s0x0,Shubham Vlogs122,16,https://www.google.com/maps/contrib/114988822021867159697/reviews,FALSE,1,1,4,Gada electronic,
893,15-01-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNtOE1qdXJBRRAB!2m1!1s0x0,Sugandhi Goyal,14,https://www.google.com/maps/contrib/113068932668297745581/reviews,FALSE,4,5,0,Amazing quality,
894,15-01-2024,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUR0ajZpZEhnEAE!2m1!1s0x0,Faisal Shaikh,13,https://www.google.com/maps/contrib/109847925514816985637/reviews,FALSE,5,5,0,Gada electronic,
895,15-02-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNtOEl2M1ZnEAE!2m1!1s0x0,Shrushti Jain,13,https://www.google.com/maps/contrib/106534515530685920681/reviews,FALSE,2,5,0,Amazing product,
896,15-07-2024,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURQbGF5N3lRRRAB!2m1!1s0x0,Rohit Rathod,12,https://www.google.com/maps/contrib/112488373416140781273/reviews,FALSE,2,1,4,Fan of jethalal,
897,15-08-2024,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNmOWFQYUx3EAE!2m1!1s0x0,Dilip Dilip,11,https://www.google.com/maps/contrib/106035261626246516484/reviews,FALSE,2,1,4,Waste shop 😕,
898,15-04-2024,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURqdWZmOC13RRAB!2m1!1s0x0,Moiz Kk,7,https://www.google.com/maps/contrib/104831562818606576174/reviews,FALSE,1,5,0,Good experience,
899,15-06-2021,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURxNU9IbmlRRRAB!2m1!1s0x0,Sunny Dhaliwal,14,https://www.google.com/maps/contrib/103062137271450330513/reviews,FALSE,6,5,0,Love the place,
900,15-01-2023,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNCMGZHN3BnRRAB!2m1!1s0x0,Rekha Yadav,11,https://www.google.com/maps/contrib/103381107762447504742/reviews,FALSE,2,5,0,I love tony tv,
901,15-07-2023,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURKeko2WVpBEAE!2m1!1s0x0,Somanath,8,https://www.google.com/maps/contrib/100002534775831260060/reviews,TRUE,168,5,0,Tmkoc 🥲🥲,
902,15-03-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURtbVpIRGx3RRAB!2m1!1s0x0,Mukul Short Video,17,https://www.google.com/maps/contrib/114745146968826282632/reviews,FALSE,1,4,1,No Experience,
903,15-07-2024,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNuMmR5SlB3EAE!2m1!1s0x0,Govind Goswami,14,https://www.google.com/maps/contrib/103188962139992406279/reviews,TRUE,14,5,0,A one product,
904,15-05-2024,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURUaWNuMnd3RRAB!2m1!1s0x0,Saksham Maurya,14,https://www.google.com/maps/contrib/103642218881119930080/reviews,FALSE,8,5,0,Gada elctonic,
905,15-04-2023,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNSbTVYcWVREAE!2m1!1s0x0,Sheakh Anas,11,https://www.google.com/maps/contrib/109714346951644530284/reviews,TRUE,7,5,0,Like jethalal,
906,15-11-2021,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNHLUxPNmh3RRAB!2m1!1s0x0,Vishal Sahu,11,https://www.google.com/maps/contrib/112623226666254263619/reviews,FALSE,2,5,0,Gada election,
907,15-10-2023,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUM1dmZqWDl3RRAB!2m1!1s0x0,Osama Ayaz Shaikh Osama Ayaz Shaikh,35,https://www.google.com/maps/contrib/111035399321519470185/reviews,TRUE,9,5,0,Osama shaikh,
908,15-11-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUMtZ3RIUTFBRRAB!2m1!1s0x0,Ramesh Chandra Kumawat,22,https://www.google.com/maps/contrib/115108957463178101335/reviews,FALSE,2,5,0,Sonu choraya,
909,15-03-2021,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURLeF9YcDJRRRAB!2m1!1s0x0,Anil Gupta_3_ Science,21,https://www.google.com/maps/contrib/114052530397093686496/reviews,FALSE,3,4,1,Good👍👍,
910,15-04-2026,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT21wRWJ6RXphelZHZURJMFRraHFiMDF6V1RkNWRWRRAB!2m1!1s0x0,Gulshan Rathour,15,https://www.google.com/maps/contrib/112241330744860077224/reviews,FALSE,2,5,0,Good quality,
911,15-07-2021,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNhcU1MVGRnEAE!2m1!1s0x0,Gurdeep Singh,13,https://www.google.com/maps/contrib/118387914465283199743/reviews,FALSE,7,5,0,Just amazing,
912,15-06-2021,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNxcmVfSi1RRRAB!2m1!1s0x0,Dinesh Kumar,12,https://www.google.com/maps/contrib/107135846186329145743/reviews,FALSE,1,5,0,Density DK d,
913,15-01-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNtOEtTNmZBEAE!2m1!1s0x0,Janhavi 0915,12,https://www.google.com/maps/contrib/115968913739501617970/reviews,FALSE,4,5,0,Very nicee!!,
914,15-03-2024,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNqZ3ZyQVFBEAE!2m1!1s0x0,Mina Borkar,11,https://www.google.com/maps/contrib/101790826865149305176/reviews,FALSE,2,5,0,CHOTUBORAkAR,
915,15-03-2024,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNKLUpYSlZBEAE!2m1!1s0x0,Ravi Gupta,10,https://www.google.com/maps/contrib/107834132304475178851/reviews,FALSE,3,5,0,Good service,
916,15-02-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURtN0xTSHJ3RRAB!2m1!1s0x0,Ronak Ved,9,https://www.google.com/maps/contrib/109181483131086867457/reviews,TRUE,67,5,0,Nice Shop !!,"https://lh3.googleusercontent.com/grass-cs/ANxoTn3N_slaPvO8HUg9KRj-f73GhH19tW2C9LbCgLczlLfYzA45Ki5uGzGB6K05fenZfaeKc9B_j48p7znzmkrKBtC7D1HUvet1NWGu2DrsGThgBULw_anNqKxkMjNoHBGJFRJIcCIDxQ=s188-p-k-rw, https://lh3.googleusercontent.com/grass-cs/ANxoTn08k7JBMXpb75PMXgQNd7HXXOtzjFqThga9TOlSIMyAYEXRfEg2xsAFZD014-9sWkb9prpRsBVJyGx2HaCr2E4UtjVmwAfA9soKG1PeMMZcjkpduhsmQ7SpUt-bnKxbKgkABhKT=s188-p-k-rw, https://lh3.googleusercontent.com/grass-cs/ANxoTn2cBqzuCUMI4icaF-oAdJ9dlMoUH5dhWHRuYAp5VTqIBf7MjWCQWCkq1MdX38qKzYBCHpeoeDjqgFzZE-ivZpSo4C-D40yikiz9MSPRp4KMjKYOr696CIm8HCO_8F-7qiZfJYGRjg=s188-p-k-rw, https://lh3.googleusercontent.com/grass-cs/ANxoTn231wmZIs56wmPPvBtVrgxsG6Bbs21IhXQ22jFkhba6OUQ2Nbo0yOE1gG-rFXsJvMReOaJ6_Kw_CQ8hXRDG63b4GFd4-5oO3Ec9CgNJK7gSQ78w_6I9BxDnKPwHE3_howENB9U=s188-p-k-rw"
917,15-11-2021,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUQ2eFo3dFBREAE!2m1!1s0x0,Mrityunjay Dubey,16,https://www.google.com/maps/contrib/100330996780258660186/reviews,TRUE,25,5,0,Nice  shope,
918,15-10-2021,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURhM3VEQzNBRRAB!2m1!1s0x0,Samm Mohibuddin,15,https://www.google.com/maps/contrib/117436328976129905919/reviews,FALSE,7,5,0,bad at fifa,
919,15-12-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUMtNVpPaWdnRRAB!2m1!1s0x0,Dhanraj Singh,13,https://www.google.com/maps/contrib/111646919163106188500/reviews,FALSE,1,5,0,Nice ❤️,
920,15-01-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNtOEtERjdBRRAB!2m1!1s0x0,Vanshi Jain,11,https://www.google.com/maps/contrib/104372134038900952892/reviews,FALSE,4,5,0,Lovely shop,
921,15-07-2021,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNhbHRxdmFBEAE!2m1!1s0x0,Shaik Asif,10,https://www.google.com/maps/contrib/107289777279707144867/reviews,TRUE,19,5,0,Mynd blocku,
922,15-06-2021,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURxb0oyNnFBRRAB!2m1!1s0x0,Dj Kobir Khan Media,19,https://www.google.com/maps/contrib/108524428326954805138/reviews,TRUE,3,3,2,Bangladesh,
923,15-03-2026,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2psbFRHSTVUMkU1TlRGSVMwaHVabFJZZUZWSlpIYxAB!2m1!1s0x0,Chirayu Choubisa,16,https://www.google.com/maps/contrib/116580299325049777645/reviews,FALSE,8,1,4,Now closed,
924,15-09-2024,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnTURvOGNiOWVBEAE!2m1!1s0x0,Avadhut Tandale,15,https://www.google.com/maps/contrib/111863239322491986598/reviews,FALSE,3,4,1,Guru Kripa,https://lh3.googleusercontent.com/grass-cs/ANxoTn1Ly2amFWgh7c7skE_G4F1qZPNyuMPRCbp-3YrZTdO3lRUavg0dDk-gr6DJ9Yj-Na0L4Zt3x-tc6QDbWfeHS59eUdOoIAQc-jmw4Rkwy8fKNlx7RgQSw1H1WG_es3pghEHbFuOX=s188-p-k-rw
925,15-10-2021,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUM2a0k2LWp3RRAB!2m1!1s0x0,Dilip Prajapati,15,https://www.google.com/maps/contrib/111247230399856771479/reviews,TRUE,34,5,0,Nice shope,
926,15-03-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNXeXMtOTBBRRAB!2m1!1s0x0,Farooque Alam,13,https://www.google.com/maps/contrib/100235490015995654989/reviews,FALSE,10,5,0,Good shope,
927,15-08-2021,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNhMDdXaGd3RRAB!2m1!1s0x0,Amit Hans,9,https://www.google.com/maps/contrib/106662971839667156782/reviews,TRUE,117,5,0,💞❤️,
928,15-05-2024,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUR6Z3VMNEtREAE!2m1!1s0x0,Priyanka Roy Chowdhury,22,https://www.google.com/maps/contrib/117440086551861758235/reviews,FALSE,1,5,0,Very good,
929,15-02-2024,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUQ5bklTdDJBRRAB!2m1!1s0x0,Sagar Sahadev Singh,19,https://www.google.com/maps/contrib/111276385083511758403/reviews,FALSE,1,5,0,Delicious,
930,15-02-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNtLVAteW5nRRAB!2m1!1s0x0,Ghan Shyam Bhati,16,https://www.google.com/maps/contrib/115566446246330994951/reviews,TRUE,3,5,0,Good shop,
931,15-07-2024,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURYeV91bVR3EAE!2m1!1s0x0,Arihant Arihaal,15,https://www.google.com/maps/contrib/103964014425128798027/reviews,TRUE,31,5,0,Nice shop,
932,15-11-2021,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUQ2NXNDMHVBRRAB!2m1!1s0x0,Vijendra Sharma,15,https://www.google.com/maps/contrib/106446896879815198714/reviews,TRUE,162,4,1,Nice shop,
933,15-08-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUR1dEpDUVh3EAE!2m1!1s0x0,Sahishnut Ade,13,https://www.google.com/maps/contrib/112332238470020583342/reviews,TRUE,9,5,0,Nice shop,
934,15-06-2021,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURxb09uUmRBEAE!2m1!1s0x0,Sk Cube Trick,13,https://www.google.com/maps/contrib/103016275713116911352/reviews,FALSE,1,5,0,Very nice,
935,15-12-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURZdHNic05REAE!2m1!1s0x0,Kalim Shaikh,12,https://www.google.com/maps/contrib/109210694791862314749/reviews,TRUE,548,3,2,Nice shop,
936,15-05-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUQyMi1QcDJRRRAB!2m1!1s0x0,Rajan Ninave,12,https://www.google.com/maps/contrib/101954573072113197164/reviews,TRUE,7,5,0,Very good,
937,15-01-2023,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNCb2J6QmFnEAE!2m1!1s0x0,Jatin Gupta,11,https://www.google.com/maps/contrib/103531041916085998290/reviews,TRUE,115,5,0,Very good,
938,15-02-2023,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUR5bHItMUNnEAE!2m1!1s0x0,Ali Khan,8,https://www.google.com/maps/contrib/116285122814780933586/reviews,FALSE,7,5,0,Very good,
939,15-12-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUQtMHNxYTJBRRAB!2m1!1s0x0,Durgesh Gordhane,16,https://www.google.com/maps/contrib/108571734681226369022/reviews,TRUE,74,5,0,Jethalal,
940,15-12-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUMtdWVYWXl3RRAB!2m1!1s0x0,Shah Nawaz Bobby,16,https://www.google.com/maps/contrib/108397647261707213631/reviews,FALSE,3,5,0,Awesome!,
941,15-09-2023,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNaeTVpVHNBRRAB!2m1!1s0x0,Ahamad Solanki,14,https://www.google.com/maps/contrib/117068592124502527253/reviews,TRUE,6,5,0,👌👌,
942,15-02-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSURtOUptU1R3EAE!2m1!1s0x0,Vijay Kushwaha,14,https://www.google.com/maps/contrib/117802015828683508797/reviews,FALSE,3,2,3,Me up se,
943,15-06-2021,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURxbS1HQXRBRRAB!2m1!1s0x0,Abhishek Kumar Rajak,20,https://www.google.com/maps/contrib/106409439685805218295/reviews,FALSE,1,5,0,Masst h,
944,15-02-2023,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSURCalBmQy13RRAB!2m1!1s0x0,Umaskankar Kumbhar,18,https://www.google.com/maps/contrib/100189856738999488311/reviews,TRUE,16,5,0,Love it,
945,15-01-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNtOElEU2lBRRAB!2m1!1s0x0,Mahee Vithalani,15,https://www.google.com/maps/contrib/105188983742600818092/reviews,FALSE,8,5,0,wowwwww,
946,15-09-2023,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUNaNHZXZUp3EAE!2m1!1s0x0,Oushnik Sarkar,14,https://www.google.com/maps/contrib/112188009365592081316/reviews,TRUE,139,5,0,Love it,
947,15-01-2022,https://www.google.com/maps/reviews/data=!3m1!4b1!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnSUNtOFBPZ3FRRRAB!2m1!1s0x0,Shloka Trivedi,14,https://www.google.com/maps/contrib/106012112051403821878/reviews,FALSE,2,5,0,Amazing,
